"order_id","order_item_id","product_id","seller_id","shipping_limit_date","price","freight_value"
"013a98b3a668bcef05b98898177f6923",2,"306b0c58328826c0564cbc520787d508","7ad32824caee82087b3e2e5f33b1bf32",2018-08-13 23:30:11,89.00,23.35
"013aa6ba5077072401773f83f1ee6408",1,"9ab817d90bc61ed772ffea01b4cdcdb6",db2956745b3a8e9f3785c99f34b5d25e,2018-08-03 11:45:10,159.00,19.21
"013b811ba81339b7634ab5231c547e6a",1,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,"46dc3b2cc0980fb8ec44634e21d2718e",2017-10-30 22:49:21,99.99,16.95
"013bc5ce14f856d31efc8bebdc3a278f",1,f2af004352a06a99dca765596240cbc3,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-02-10 19:12:50,23.89,8.72
"013bc77d3ca5fba084a241fdcb307393",1,"4f2c53c9a1a7a00a247b351c1fdbed13",b2479f944e1b90cf8a5de1bbfde284d6,2018-01-23 00:37:23,21.99,15.10
"013d92e415d1de7bf3b3b706f1b6d292",1,"8317b177579dd27ff068b83205e2169b","4869f7a5dfa277a7dca6462dcf3b52b2",2018-02-01 14:22:15,188.00,16.07
"013e9c654a339d80b53513da3c1ea437",1,bcac2cdcd851929a5caa3e1508d5abc9,"0adac9fbd9a2b63cccaac4f8756c1ca8",2017-06-22 13:55:18,109.90,13.11
"01405161cfdf60dd80df1f393a2796d5",1,f2bcc887769f563eb4f126389e64715a,"4c8b8048e33af2bf94f2eb547746a916",2018-08-15 21:30:14,59.90,14.73
"014176e9538672a32d2a9b73bf53a31f",1,"2d4d78eecba060a7127c5f6a21cdb0c7",b2ba3715d723d245138f291a6fe42594,2017-12-07 11:17:32,139.90,16.74
"01422b2c3c27fa3bc464e72eaed9676b",1,"3cb39171fd36c50097f2dedbbe0dfe6e","16090f2ca825584b5a147ab24aa30c86",2018-04-13 10:30:30,28.49,18.23
"01428962dce3b65e5433eaeb16c0f48f",1,"54d7ad85b648d3cb2b7069ed446d7f35","25c5c91f63607446a97b143d2d535d31",2017-07-20 02:24:20,154.91,46.67
"01428962dce3b65e5433eaeb16c0f48f",2,"54d7ad85b648d3cb2b7069ed446d7f35","25c5c91f63607446a97b143d2d535d31",2017-07-20 02:24:20,154.91,46.67
"0143924743f240e1fdcd6a8918fbe147",1,"29427de7f8a9ee983d9dbc51cec569b4","7a67c85e85bb2ce8582c35f2203ad736",2017-07-24 18:05:44,99.99,11.90
"014405982914c2cde2796ddcf0b8703d",1,"6782d593f63105318f46bbf7633279bf","325f3178fb58e2a9778334621eecdbf9",2017-08-01 17:50:17,27.90,3.81
"014405982914c2cde2796ddcf0b8703d",2,e95ee6822b66ac6058e2e4aff656071a,a17f621c590ea0fab3d5d883e1630ec6,2017-08-01 17:50:17,21.33,25.39
"01442602b15d4127a84ca6ac1507ee2d",1,d7cdea99e6f50310c242d02f16f1f63c,"966cb4760537b1404caedd472cc610a5",2018-08-01 14:25:12,504.00,19.72
"01443cd06ea8bce82c554a46f307459f",1,f77dd338d9f75229a09cbb9a18fd0c9a,"1c129092bf23f28a5930387c980c0dfc",2018-01-10 14:32:12,25.00,14.10
"014872cb0c4fc7695c70484966baa65c",1,f9471562478eba8761bc985b968a0092,"3785b653b1b82de85ab47dd139938091",2018-03-19 04:28:31,54.90,23.31
"014872cb0c4fc7695c70484966baa65c",2,f9471562478eba8761bc985b968a0092,"3785b653b1b82de85ab47dd139938091",2018-03-19 04:28:31,54.90,23.31
"014872cb0c4fc7695c70484966baa65c",3,f9471562478eba8761bc985b968a0092,"3785b653b1b82de85ab47dd139938091",2018-03-19 04:28:31,54.90,23.31
"014872cb0c4fc7695c70484966baa65c",4,f9471562478eba8761bc985b968a0092,"3785b653b1b82de85ab47dd139938091",2018-03-19 04:28:31,54.90,23.31
"0148d3df00cebda592d4e5f966e300cc",1,ed08ea04c92f5f434c2362f7310fb328,"0adac9fbd9a2b63cccaac4f8756c1ca8",2017-08-24 19:24:32,5.53,11.85
"0148d3df00cebda592d4e5f966e300cc",2,ed08ea04c92f5f434c2362f7310fb328,"0adac9fbd9a2b63cccaac4f8756c1ca8",2017-08-24 19:24:32,5.53,11.85
"0148d3df00cebda592d4e5f966e300cc",3,ed08ea04c92f5f434c2362f7310fb328,"0adac9fbd9a2b63cccaac4f8756c1ca8",2017-08-24 19:24:32,5.53,11.85
"0148d3df00cebda592d4e5f966e300cc",4,ed08ea04c92f5f434c2362f7310fb328,"0adac9fbd9a2b63cccaac4f8756c1ca8",2017-08-24 19:24:32,5.53,11.85
"0148d3df00cebda592d4e5f966e300cc",5,ed08ea04c92f5f434c2362f7310fb328,"0adac9fbd9a2b63cccaac4f8756c1ca8",2017-08-24 19:24:32,5.53,11.85
"01490a4bdacbafe6de009b317a0c8bf6",1,e1fad996d18315862e15d09446c5c65d,ea67327e24487bdfac5fbfa37ea124df,2018-06-18 14:04:57,127.45,23.69
"0149c597dcc0963d7315f904495b631c",1,b0ed7fe63babb3e705115f53fa74b20c,dbd66278cbfe1aa1000f90a217ca4695,2018-05-03 03:15:13,29.00,8.88
"014a0793ab3d930d6f3b206cee474af4",1,"145978af3e89b318be0b717a0953649a","18e694e0e48ed6f7aa3f24aade5fd697",2018-06-28 23:17:55,19.90,18.24
"014ac3cfd0e55bdc2cdd12aa181b00cb",1,"8ef8561be5799da29925c5baaf083a13","559d56f3b8f0bc2e5a9a62fe2ce2a39f",2018-08-09 09:30:07,135.00,23.75
"014bd8ca0827935402ac39f2751b2fcd",1,"595fac2a385ac33a80bd5114aec74eb8",ef0ace09169ac090589d85746e3e036f,2018-05-15 13:11:00,119.90,15.72
"014e36af18c280a94d880a16b2f00713",1,"33f789f4b4fa74053af0199658b78853","897060da8b9a21f655304d50fd935913",2017-11-08 02:31:06,30.00,12.69
"014e36af18c280a94d880a16b2f00713",2,"33f789f4b4fa74053af0199658b78853","897060da8b9a21f655304d50fd935913",2017-11-08 02:31:06,30.00,12.69
"014e78d1239f19fdcafd760d3e52f923",1,"394b16cd32e9f883365dd7ebac4edbe0","8b321bb669392f5163d04c59e235e066",2018-02-01 11:01:17,14.40,14.10
"014e7d12255fc66b5ea5e6c93eb4be7b",1,"363218ba55c610b750224f90bdd34be1","33a6f4b1e7cdc205511e76ba1b6e0186",2018-02-05 11:31:19,79.99,14.31
"014f1e63f9bd4f5578edcf4e5c305a0a",1,c9bd28e8a4220af0723c7b7f97778681,"1b4c3a6f53068f0b6944d2d005c9fc89",2017-04-13 20:30:20,129.90,18.34
"014fc889637133d9075190ba873dfc03",1,"6e77b89d36e50217e6793780a8ce5c82",ea8482cd71df3c1969d7b9473ff13abc,2018-01-24 14:55:57,37.99,7.78
"014ffbfe2df4c96a2b063d084583978f",1,"586328f570ac0b651d452f1227db4d1c","522620dcb18a6b31cd7bdf73665113a9",2017-11-30 22:48:38,79.00,15.30
"0150004d4d8eb63f9948de164da34e34",1,"9bde344a67494559d37249506076d638",b1a81260566c1bac3114a6d124413f27,2018-05-17 15:30:57,219.90,20.51
"01500f2503fa84279982d9d87750021a",1,cdc4af478fef19f03f1d0353c00271cd,"3d871de0142ce09b7081e2b9d1733cb1",2017-09-14 20:10:20,19.90,12.69
"015183dcb37f19e0456905fa5aac0b69",1,"98d61056e0568ba048e5d78038790e77","8581055ce74af1daba164fdbd55a40de",2017-03-10 09:35:21,169.00,20.09
"015183dcb37f19e0456905fa5aac0b69",2,"060cb19345d90064d1015407193c233d","8581055ce74af1daba164fdbd55a40de",2017-03-10 09:35:21,147.90,16.71
"0152de20f6e09fb1133847df8babd490",1,fb19ac22e32dfecea21afbdde4b97b5f,"17e34d8224d27a541263c4c64b11a56b",2018-08-13 22:50:19,211.05,14.14
"0152f10d04554388634b75f079f069fc",1,"5f504b3a1c75b73d6151be81eb05bdc9","834f3294fba9f932f56edc879193f925",2017-09-21 10:10:22,610.00,37.54
"015975a1ff4fdab8ae6f42eaaffd39fb",1,"5411e9269501a870cabf632f05655131","3d871de0142ce09b7081e2b9d1733cb1",2018-01-18 21:10:52,129.00,38.45
"0159b449009b3f8748ed7c56e9d84afe",1,"83b23a333b811855258c5ec9431f6d3e","1da3aeb70d7989d1e6d9b0e887f97c23",2018-01-04 13:49:27,16.00,7.78
"0159c6355a4e32f6ac68d838e2228150",1,a00722035cea70bbf671b758459cde42,"25be943a321c8938947bdaabca979a90",2018-06-21 14:03:58,189.00,53.11
"015a7c64361928a0782ec0e705174b6d",1,"91b08d34d0ba4db44da2dc382867ba49",b76dba6c951ab00dc4edf0a1aa88037e,2018-06-21 03:57:28,12.99,18.23
"015dd4d6681d1d15c0afebef64a0a092",1,"6ed0ed10d62b45f3de46933b0b2989a6",c6bda72e4dbf5c5866b13cb1810c6d03,2017-11-13 21:51:25,109.90,11.97
"015e051dbb2407d4bd305635e46b732f",1,"2136c70bbe723d338fab53da3c03e6dc","6560211a19b47992c3666cc44a7e94c0",2018-08-01 20:00:18,29.00,15.30
"015e6682b50c824bfdab6b866f937936",1,d36d9ea1497c1e294498cc39df08a687,c6bda72e4dbf5c5866b13cb1810c6d03,2018-01-31 02:38:30,159.90,8.37
"015ed18d7ea7ca5c14f3c1decc55daf1",1,"2fc7741cb6ea76e7164f448adc44652d",da8622b14eb17ae2831f4ac5b9dab84a,2018-05-28 12:59:20,59.90,9.26
"015f079801c424fda3edc48be99267de",1,"78b7b1ff2d3f06a589354ddf2f4f9db3","620c87c171fb2a6dd6e8bb4dec959fc6",2017-04-12 22:10:11,292.90,26.54
"015fb6b5f739788434fa690540f90f19",1,a0eccc912d428eaddf1ef4fe47593ece,"8a87611c08849ffeeccab52aa798b6c7",2017-02-04 13:06:05,143.00,94.98
"015fb6b5f739788434fa690540f90f19",2,a0eccc912d428eaddf1ef4fe47593ece,"8a87611c08849ffeeccab52aa798b6c7",2017-02-04 13:06:05,143.00,94.98
"01614e3e58906ab6c7e2f27e9b349f1a",1,f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,2017-10-10 03:03:50,52.90,9.09
"0161962c6c561d3acfaa3e2db9a14f96",1,"6f7400c1577bd99fb7c9cd196edb6ae2","0c8380b62e38e8a1e6adbeba7eb9688c",2017-09-18 13:50:21,99.90,25.54
"01625f404436eb3cb98cba1e9433db29",1,bd6e8cf9fe4122c385da2bcb9f979d5d,"4e922959ae960d389249c378d1c939f5",2017-06-20 02:30:31,49.00,34.15
"01633cfec0376ac9f2606e271ede5574",1,f0af7ec9760e53f21277444f32ee3308,cca3071e3e9bb7d12640c9fbe2301306,2017-03-01 12:10:14,99.90,24.90
"01643942766bdec224d5593041f714e6",1,b92421ea3b457d6bb68c49f39d4e97a8,"897060da8b9a21f655304d50fd935913",2017-08-10 00:30:20,32.50,15.10
"016495aaab3fb481dc9decab2b4fdbfb",1,"9a060643636bd1e41788cb32262ac9ef","6e864f5c4669eff3d98140a07cc50202",2017-11-27 03:48:25,15.00,7.78
"01667048de265bad400b945f29b52526",1,"9391a573abe00141c56e38d84d7d5b3b","4a3ca9315b744ce9f8e9374361493884",2017-07-06 12:34:31,230.00,16.36
"0166ae6ff6d450bbac3eb4ed2885c0f8",1,"6fc983af1a5229efebcc40ab26d6226c",b499c00f28f4b7069ff6550af8c1348a,2018-06-27 14:00:04,79.99,9.76
"0166cc8756d58b4a30fb49de83527120",1,b59b5899ecf4bcc294a72fdd48adaa94,"562fc2f2c2863ab7e79a9e4388a58a14",2018-02-14 21:27:56,29.99,7.78
"016726239765c18f66826453f39c64e3",1,c6ea63369936552872ae890c82175b4b,"37be5a7c751166fbc5f8ccba4119e043",2017-06-22 09:25:09,219.99,15.14
"016754282c7690ebd6658f9f8e0a49bb",1,"7c1bd920dbdf22470b68bde975dd3ccf",cc419e0650a3c5ba77189a1882b7556a,2017-06-13 13:30:39,59.99,7.78
"01677846a819fff5fc22d43d61e58367",1,"9d8a0e115e802d845b4ce1eb794d1260",d05ae8f7a5bd1d2a690a44cd079e4e27,2018-05-09 10:57:01,120.00,7.87
"0167c361757c75999575cfdd8f8695f5",1,"94976cc078d10e74c19c62f0b3b52432",a3e9a2c700480d9bb01fba070ba80a0e,2018-03-22 03:31:08,139.00,23.55
"0168a7f186c1f066748d15d8c51f489a",1,"521a361808bedd9fffb32181e501e09b","5b179e9e8cc7ab6fd113a46ca584da81",2017-05-22 03:25:21,149.90,8.30
"01699d74ff89d35f15093f83d7783c39",1,"159e7e73295b609960c0797eb64b3d39",a72c2f59332659e361d647515c698798,2018-04-24 16:55:40,139.00,22.68
"016a6dbc80aea6e2d217d2bedbc7b59e",1,c6dd917a0be2a704582055949915ab32,"7a67c85e85bb2ce8582c35f2203ad736",2017-04-19 01:50:09,99.99,12.09
"016a938f2b34aa5ef05027fc83f5b81b",1,"304104a478e3a605db6072a22e4ee228","31da954dc0855f2495c6310f70a2f931",2018-01-29 21:59:51,299.00,22.58
"016a938f2b34aa5ef05027fc83f5b81b",2,"304104a478e3a605db6072a22e4ee228","31da954dc0855f2495c6310f70a2f931",2018-01-29 21:59:51,299.00,22.58
"016b1af508245e59ef75d83e3fe20a92",1,"601a360bd2a916ecef0e88de72a6531a","7a67c85e85bb2ce8582c35f2203ad736",2017-04-13 02:43:18,129.99,17.65
"016b451bbcd4f0766dcbeb082cfe89db",1,"79c0ace2ccf0da036e787875a49151a4",b32be1695eb7ec5f10f72d9610a12527,2018-01-15 11:32:33,379.00,36.96
"016befe103ce7c9e5b1b7ef359777eea",1,"6c321ed0f47858a8650f4104771224b5","6560211a19b47992c3666cc44a7e94c0",2017-09-08 10:25:18,49.00,11.85
"016c6bb57a9de6b4e8f938fa6dde61b3",1,"566d15b940c0d5e7a0a37c82b8ce353f",de23c3b98a88888289c6f5cc1209054a,2017-12-01 09:38:26,129.90,16.67
"016d1bdf6efab4f6b805df1c03043113",1,"9aed412277ca4485a7bf6e0c53e65786","0db783cfcd3b73998abc6e10e59a102f",2017-10-10 20:35:24,36.90,34.15
"016dee69b3de35a39bfccee5309307c3",1,"68bfdbfe84f03af17733b10362f10020","827f8f69dfa529c561901c4f2e0f332f",2017-01-18 16:35:59,45.00,17.19
"016e4acfc34b9f2abc69795f47c92f0e",1,b1cbf530dc2a793ced8e0768ffcce501,"1ca7077d890b907f89be8c954a02686a",2017-09-21 14:10:19,45.00,7.78
"016f868b096c236312e8bcb818ccd11d",1,"429de6049b45a9fcb96aff1603f55d3c","9f505651f4a6abe901a56cdc21508025",2018-02-01 19:33:22,29.99,7.78
"016fbc333d66b414be541c6159576c40",1,b0cd550945da1de6eb9cb69595d540df,"6b243f80ed07b10f0e8aa0f21a205f3c",2018-06-07 18:30:42,84.90,18.52
"016ff85737c2072ab00a705cd8f87799",1,aca2eb7d00ea1a7b8ebd4e68314663af,"955fee9216a65b617aa5c0531780ce60",2018-01-09 11:19:25,75.00,20.02
"0170e40334131d971605ae70efb33e4f",1,"145978af3e89b318be0b717a0953649a","18e694e0e48ed6f7aa3f24aade5fd697",2018-07-25 04:35:18,19.00,18.23
"0170fdd7ac7c7bbad5308207bd25a679",1,"6de2587eae9fb1ee54a853aac774ade1",ef506c96320abeedfb894c34db06f478,2017-07-11 17:13:56,34.99,7.78
"0171835bbc71bcfacc26e9f59d56b62c",1,"42a2c92a0979a949ca4ea89ec5c7b934","813348c996469b40f2e028d5429d3495",2017-06-29 11:08:35,59.90,21.26
"01719300f9ca182b8361556a3873d8ed",1,"68bf2e76db1d8e846042e54da87399ca","1a3df491d1c4f1589fc2b934ada68bf2",2017-09-06 04:30:50,85.90,17.85
"0171ca1dc94d8ebde8bbd3b686f44c41",1,b3145c36d221143053908beb4564bad9,"79ebd9a61bac3eaf882805ed4ecfa12a",2018-05-04 20:10:48,64.90,19.42
"01721e0729fcb75ab238248fdbb48eeb",1,"7a10781637204d8d10485c71a6108a2e","4869f7a5dfa277a7dca6462dcf3b52b2",2018-03-23 13:49:35,219.00,24.11
"01725657be56c432d5aaa2f914ae2c56",1,fbd4031ddbc3d02b95834b62769d3ad0,ce7d1888639e6fb06b2749cbfdac1ff7,2017-10-23 09:07:28,138.00,25.81
"0173932ad60ecb31c620fc523d9f40bd",1,"33a8f9ff2a9a41c0c49a24d12e106151",f8db351d8c4c4c22c6835c19a46f01b0,2017-10-23 15:34:34,30.90,15.10
"0173e291db71c3e688829f7f03e2d34a",1,f71f42e2381752836563b70beb542f80,"85d9eb9ddc5d00ca9336a2219c97bb13",2017-07-13 02:05:22,31.90,16.79
"017499de14d22ef9e9a83ca54727480e",1,f399bbedb1d21192dffefc4a8b30a229,"53e4c6e0f4312d4d2107a8c9cddf45cd",2017-07-17 16:15:24,71.00,10.70
"017499de14d22ef9e9a83ca54727480e",2,e0bb3159111d86828b5caef8725ff055,cd06602b43d8800bd0afad514919d35c,2017-07-17 16:15:24,101.00,26.75
"0176a6846bcb3b0d3aa3116a9a768597",1,"19421075ae0b585f2dc13ff149e2119d","4c2b230173bb36f9b240f2b8ac11786e",2018-01-03 04:32:07,45.90,7.78
"0176d7e16d1bd14cde42d9d3a24e525b",1,"7088744b00831b410bd17716cb578f39",c1ed9e3daf6154542826a6996af0fb8c,2017-08-21 22:55:19,35.00,16.11
"0176d7e16d1bd14cde42d9d3a24e525b",2,"7088744b00831b410bd17716cb578f39",c1ed9e3daf6154542826a6996af0fb8c,2017-08-21 22:55:19,35.00,16.11
"0176e50f3853fa068127afa3daff6402",1,ea3be87c5c6c69043c9eb7836199c200,"4a3ca9315b744ce9f8e9374361493884",2017-12-20 16:54:49,59.90,15.17
"01786fff06f2f7e8a83950c4b3b424ea",1,"382132cf96c88a277a65226833af5f61",b2ba3715d723d245138f291a6fe42594,2017-12-21 12:14:46,59.90,9.34
"01787af385123b93ba50c5f05530ee12",1,e988092a8afe5d9393a5c3a7ca17691c,da7039f29f90ce5b4846ffc0fcc93beb,2018-05-21 17:54:29,49.80,7.39
"01787af385123b93ba50c5f05530ee12",2,e988092a8afe5d9393a5c3a7ca17691c,da7039f29f90ce5b4846ffc0fcc93beb,2018-05-21 17:54:29,49.80,7.39
"0178ff2480e2e8fb84d456dd3dc3d777",1,"609c35bf8122d5ab8186ed7a6bfcd843","7d456afc660226829370f3173d14520c",2018-04-02 04:08:18,7.50,7.39
"0178ff2480e2e8fb84d456dd3dc3d777",2,"609c35bf8122d5ab8186ed7a6bfcd843","7d456afc660226829370f3173d14520c",2018-04-02 04:08:18,7.50,7.39
"0179a3003c894f1dd3b1ddda5d1f8a12",1,f42892b40225227fe465626ff509a92e,"4a3ca9315b744ce9f8e9374361493884",2017-06-01 02:50:20,89.90,15.33
"0179a3003c894f1dd3b1ddda5d1f8a12",2,"83309bfd8eef19fbfaa8e790b824b572","4a3ca9315b744ce9f8e9374361493884",2017-06-01 02:50:20,76.90,15.34
"017b11be3048fdfb58e63edc5fc8f4b8",1,"060c17562f97e5bb60bc0dfa4dd5b3f2","9f505651f4a6abe901a56cdc21508025",2018-06-18 23:58:27,24.99,15.28
"017b1d6881222283afdc50baf3dcb0d5",1,aca2eb7d00ea1a7b8ebd4e68314663af,"955fee9216a65b617aa5c0531780ce60",2018-03-15 02:10:45,69.90,17.40
"017b84f6bee0e4287eb8a8c9f5df549e",1,c9c6fde711572c1ad99ca12728c6af00,"562fc2f2c2863ab7e79a9e4388a58a14",2018-02-20 00:07:40,29.99,34.15
"017c16deefc1868a33a5966485ea4721",1,bc74f63361c15c1a5baa5b97ac432e62,"4869f7a5dfa277a7dca6462dcf3b52b2",2017-11-23 20:46:08,234.90,16.39
"017c9c82265e832840e4209750680e94",1,"59089e1668cc247d055ca3f9149093fc","6a51fc556dab5f766ced6fbc860bc613",2018-03-09 18:31:16,159.90,25.96
"017cf0b342401318dcaeb25478e13a6f",1,"368c6c730842d78016ad823897a372db","1f50f920176fa81dab994f9023523100",2018-01-10 23:17:29,49.90,17.60
"017dcb6892d4469a13dee34f241f8c4e",1,f4d705aa95ccca448e5b0deb6e5290ba,da8622b14eb17ae2831f4ac5b9dab84a,2017-11-17 20:35:26,24.90,9.09
"017dcb6892d4469a13dee34f241f8c4e",2,"372124d6931c4bc48dd0d56075ebee7c",da8622b14eb17ae2831f4ac5b9dab84a,2017-11-17 20:35:26,24.90,9.09
"0180ebc47853bfc5997af28f5a7e8849",1,"861857117917aaa99611defcc0d514cd",e9779976487b77c6d4ac45f75ec7afe9,2017-03-22 16:29:32,162.00,11.74
"0181409c6498f79e161dde79c2a7dc59",1,"656d923048a96be8ec0da05d7b71aa28","709e16e2b25c7474d980076c6bfc4806",2018-08-03 15:31:18,43.90,18.41
"01825d0debce07b6502f4aff38a00e69",1,"3d1d7aa3dfc91ac9490303d6c7342e83","4a3ca9315b744ce9f8e9374361493884",2018-07-13 11:08:06,189.00,23.25
"0182f6cbb4fb10918a76485fc92d7c49",1,"7272a36ac93b0f214500840025f04a73","79ebd9a61bac3eaf882805ed4ecfa12a",2017-12-04 03:23:36,14.90,15.10
"01835ef41c5ac66dd9ec6084fa1d0533",1,bbaef2eadf31fe3ea6702077398be06c,cc419e0650a3c5ba77189a1882b7556a,2017-05-18 21:45:17,56.99,15.15
"0184d4ddb259e1a4cfc2871888cf97b8",1,aa8627a375771ab01288705307ec4ae5,e333046ce6517bd8bb510291d44f0130,2017-09-07 22:31:42,75.00,16.16
"01855f880aae9a984c7c33b26fcf2e02",1,"12bc892d6fff0dc42c8177f3665ef00e",e9779976487b77c6d4ac45f75ec7afe9,2017-10-25 15:35:35,39.49,8.27
"01855f880aae9a984c7c33b26fcf2e02",2,"12bc892d6fff0dc42c8177f3665ef00e",e9779976487b77c6d4ac45f75ec7afe9,2017-10-25 15:35:35,39.49,8.27
"018778568fad26695334c784563c08d4",1,"2de4aa76a72feaca51fc8f83ae037c7e","41b39e28db005d9731d9d485a83b4c38",2017-10-19 13:35:20,44.90,15.11
"01882618ede11253381513166b49429e",1,"50d77758742285ff49f340ebdf0df5a7",d91fb3b7d041e83b64a00a3edfb37e4f,2018-06-28 11:58:10,29.90,18.31
"0188777fe321843a18be24a6e9aa1e53",1,"436c8d57ff8d4aa254318e9bd9b48c83","48436dade18ac8b2bce089ec2a041202",2017-07-31 14:35:11,55.90,9.94
"0188ca1fe398161f0f310fec985ac155",1,"6ed58ce8373b3d0c7704df9daf21e4d8","5b2e94f2c22b39ccc24d34ad0f669672",2018-07-05 02:52:29,66.00,43.40
"018bb1508d9156b81990407b91fb35a8",1,d537e54e990d95194a5733e79f1af1aa,"4305fe92735c8a43d154ff6dd2b8d927",2018-08-19 21:44:05,139.90,9.09
"018bb1508d9156b81990407b91fb35a8",2,ead72457c58dcea14f94c2223c684716,"4305fe92735c8a43d154ff6dd2b8d927",2018-08-19 21:44:05,139.90,29.07
"018cb6a10649393055c272ba2984e8bb",1,"3c949f7dabf571691248f935a0063fbd",ececbfcff9804a2d6b40f589df8eef2b,2018-04-09 18:49:48,56.80,18.28
"018fb228a3dd1a16349e73d2e41b239d",1,"1fa52682d6938b129312ef4cffac1711","30829ded4523ab9224b93bc49a62c95f",2018-01-18 16:09:43,190.90,17.10
"01908071e35fdc75bc0d7764f153abc2",1,ccadfeab525a9eb1569983b66e5075c4,"33576ec5412fb5905d876f12f33bfde6",2017-11-13 02:55:19,89.00,25.65
"0190e75feb05f78ccb1b56853ca4f6cb",1,fe01b643060a6446e59f58e3021e66b3,"2dee2ce60de9709b1a24083217181a1f",2017-11-29 23:31:30,129.90,38.46
"0191b6a5a70bcbc6cdd39427f216602e",1,"9c98b59719a74f32903537bc5c9262ce",acce39e832338debb07b02385cde5967,2018-08-24 09:55:20,139.90,27.96
"0191bbb5166d4b9a68df11797d5acfa9",1,ec02a5d380128f7a188e9ce8f3ddd832,"48436dade18ac8b2bce089ec2a041202",2017-08-16 12:30:15,132.90,20.17
"0191ee5deb2474bc1f4189fa709289b2",1,"01a88bd2633c52bcc66348307cb3ae15","2b1a40c1daabc6ca280c4b815c101841",2018-06-22 12:31:17,359.98,85.59
"0191ee5deb2474bc1f4189fa709289b2",2,"01a88bd2633c52bcc66348307cb3ae15","2b1a40c1daabc6ca280c4b815c101841",2018-06-22 12:31:17,359.98,85.59
"0193517cd10a54473b6fd8392b58313f",1,ddceb6eef6af67e9fbbd4c148dbe5fd9,ceaec5548eefc6e23e6607c5435102e7,2018-06-19 20:21:52,209.99,57.94
"0193a99edc8c599aaa16f9b9e991efb8",1,cee4ebfc997a2ac7f01145efb59cc7be,"527801b552d0077ffd170872eb49683b",2018-07-31 07:35:09,154.90,15.39
"019440e41e276668d99d996d5d1a22c1",1,"26c3ead5dff3d8e393e5331273f4e91a","897060da8b9a21f655304d50fd935913",2018-06-22 02:31:16,44.00,12.97
"0194686a55eb0a869321fb107f4d114a",1,"34194988e78bc60417003c8a235b8083",dc64d75cc406bb0697be983831430e60,2018-05-29 02:15:30,195.00,14.49
"01946da9e2db8bab61d79296c037ee1f",1,"93c902b021a9e594f658ab1b0351602a","2e90cb1677d35cfe24eef47d441b7c87",2018-01-11 18:06:39,97.90,16.94
"019536ad39a0dea8bb75c00359a0386b",1,f646af315b0f3a597f69213537ca2199,"3df020b72d3d44b3af9d110fa3940b65",2017-09-08 16:10:14,49.90,35.67
"019543c0de8386be97738b589ee695aa",1,"71f2ce4ae5dfdd3b55a51c7a2d3c4da8","72c5da29406b4234927b81855e7b64f6",2018-06-04 17:30:36,579.99,16.96
"019636907d07b2433be000d9d6bed153",1,"2b0ee2d07306f7c9ac55a43166e9bb4b","1900267e848ceeba8fa32d80c1a5f5a8",2017-11-22 16:08:57,59.99,12.76
"0197416059c0e56b5344bf2188066317",1,"6592908f0a4f6e2de91310126cd1b08d","87e24fc7052259b1f7f607d61c10d8be",2018-08-07 17:30:19,399.90,21.71
"01978b8bae8292ffb4cee6abdf9b9089",1,"7bcf2266b78ccc737b8f26f925d3c5d4","1464afc72f696af775557a821c2e253f",2017-12-18 03:57:24,42.90,15.10
"0197cb265e2c84b9f89dfd784095d2f6",1,b8fb835549196ef18695839a1a749584,"51702dc2a3e106c76dbff722b5bf0726",2018-01-05 02:12:41,320.00,58.91
"019886de8f385a39b75bedbb726fd4ef",1,e9a69340883a438c3f91739d14d3a56d,"1b4c3a6f53068f0b6944d2d005c9fc89",2018-02-15 13:08:12,159.90,28.50
"01988bf5b8acbc4d6ced86e4d47fcb1a",1,"6987398dff454a3138231540e2a6ec61","25c5c91f63607446a97b143d2d535d31",2018-01-08 22:14:22,133.90,29.34
"0198c71148c2e08c7c52b860f640fa4e",1,"138d7037b59dcee052810952c983033b","218d46b86c1881d022bce9c68a7d4b15",2018-05-15 04:31:23,148.00,15.13
"0198e0de42189b3941d46857a87fac91",1,"2028bf1b01cafb2d2b1901fca4083222",cc419e0650a3c5ba77189a1882b7556a,2017-11-16 11:27:21,56.99,8.72
"0199115a1cbfc272c5bd53117772a64a",1,"437c05a395e9e47f9762e677a7068ce7",f84fa566034f5e8e880a07ec624c56af,2018-03-29 02:27:57,47.65,7.39
"0199edc5b01351df8e73a674aa473ee7",1,"83b92639fffd1d55c9e04c77c86d8d2c","00fc707aaaad2d31347cf883cd2dfe10",2018-04-06 04:10:16,93.00,8.00
"019a242bea1553b3b7e12bc38cb57a23",1,"5ce6a6914bbb228f4cb4ee93c1cd0d15","46dc3b2cc0980fb8ec44634e21d2718e",2017-11-07 04:06:21,349.99,18.53
"019aaee09698daf81dcffe9d94a18b5c",1,b00a32a0b42fd65efb58a5822009f629,"3504c0cb71d7fa48d967e0e4c94d59d9",2017-08-16 14:23:38,75.90,7.79
"019b02e139cfcd97f93366f7a38f5695",1,f71973c922ccaab05514a36a8bc741b8,"5dceca129747e92ff8ef7a997dc4f8ca",2017-04-06 17:02:31,109.90,24.05
